UF;Municipio;Registro;Protocolo;COBRADE;Status;Populacao;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros_Afetados;DM_Unidades_Habitacionais_Danificadas;DM_Unidades_Habitacionais_Destruidas;DM_Unidades_Habitacionais_Valor;DM_Instalacoes_publicas_de_saude_Danificadas;DM_Instalacoes_publicas_de_saude_Destruidas;DM_Instalacoes_publicas_de_saude_Valor;DM_Instalacoes_publicas_de_ensino_Danificadas;DM_Instalacoes_publicas_de_ensino_Destruidas;DM_Instalacoes_publicas_de_ensino_Valor;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Danificadas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Destruidas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Valor;DM_Instalacoes_publicas_de_uso_comunitario_Danificadas;DM_Instalacoes_publicas_de_uso_comunitario_Destruidas;DM_Instalacoes_publicas_de_uso_comunitario_Valor;DM_Obras_de_infraestrutura_publica_Danificadas;DM_Obras_de_infraestrutura_publica_Destruidas;DM_Obras_de_infraestrutura_publica_Valor;DA_Poluicao_ou_contaminacao_da_agua;DA_Poluicao_ou_contaminacao_do_ar;DA_Poluicao_ou_contaminacao_do_solo;DA_Diminuicao_ou_exaurimento_hidrico;DA_Incendios_em_parques_APAs_ou_APPs;PEPL_Assistencia_medica_saude_publica_e_atendimento_de_emergencias_medicas;PEPL_Abastecimento_de_agua_potavel;PEPL_Esgoto_de_aguas_pluviais_e_sistema_de_esgotos_sanitarios;PEPL_Sistema_de_limpeza_urbana_e_de_recolhimento_e_destinacao_do_lixo;PEPL_Sistema_de_desinfestacao_desinfeccao_do_habitat_controle_de_pragas_e_vetores;PEPL_Geracao_e_distribuicao_de_energia_eletrica;PEPL_Telecomunicacoes;PEPL_Transportes_locais_regionais_e_de_longo_curso;PEPL_Distribuicao_de_combustiveis_especialmente_os_de_uso_domestico;PEPL_Seguranca_publica;PEPL_Ensino;PEPR_Agricultura;PEPR_Pecuaria;PEPR_Industria;PEPR_Comercio;PEPR_Servicos;PEPL_Assistencia_medica_saude_publica_e_atendimento_de_emergencias_medicas;PEPL_Abastecimento_de_agua_potavel;PEPL_Esgoto_de_aguas_pluviais_e_sistema_de_esgotos_sanitarios;PEPL_Sistema_de_limpeza_urbana_e_de_recolhimento_e_destinacao_do_lixo;PEPL_Sistema_de_desinfestacao_desinfeccao_do_habitat_controle_de_pragas_e_vetores;PEPL_Geracao_e_distribuicao_de_energia_eletrica;PEPL_Telecomunicacoes;PEPL_Transportes_locais_regionais_e_de_longo_curso;PEPL_Distribuicao_de_combustiveis_especialmente_os_de_uso_domestico;PEPL_Seguranca_publica;PEPL_Ensino
RS;Ararica;24/05/2022;RS-F-4300877-13215-20220517;13215 - Tempestade Local/Convectiva - Vendaval;Registro;4868;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Morrinhos do Sul;26/05/2022;RS-F-4312443-13215-20220517;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;3185;0.0;0.0;0.0;0.0;0.0;0.0;2891.0;1.0;0.0;5000.0;1.0;0.0;20000.0;3.0;0.0;13500.0;2.0;0.0;31500.0;1.0;0.0;10000.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13328000.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Tres Cachoeiras;23/05/2022;RS-F-4321667-13215-20220517;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;10239;0.0;0.0;0.0;0.0;0.0;0.0;2500.0;120.0;0.0;1400000.0;1.0;0.0;12000.0;1.0;0.0;70000.0;0.0;0.0;0.0;0.0;1.0;1500000.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79980000.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Osorio;24/05/2022;RS-F-4313508-13215-20220517;13215 - Tempestade Local/Convectiva - Vendaval;Registro;40941;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Alegrete;06/05/2022;RS-F-4300406-12100-20220506;12100 - Inundacoes;Reconhecido;77673;0.0;0.0;0.0;201.0;2127.0;0.0;24.0;108.0;0.0;540000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DE 0% A 5%;;DE 0% A 5%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Lajeado;16/05/2022;RS-F-4311403-12300-20220503;12300 - Alagamentos;Registro;71481;0.0;0.0;2.0;176.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Lagoao;03/05/2022;RS-F-4311254-12200-20220502;12200 - Enxurradas;Registro;6185;0.0;0.0;0.0;0.0;0.0;0.0;6185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Ciriaco;10/05/2022;RS-F-4305504-12200-20220502;12200 - Enxurradas;Reconhecido;4922;0.0;0.0;0.0;0.0;0.0;0.0;984.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13.0;1286400.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1286400.0;0.0;0.0;0.0;975616.66;27144.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Sao Gabriel;02/05/2022;RS-F-4318309-12100-20220429;12100 - Inundacoes;Reconhecido;60508;0.0;0.0;0.0;1.0;136.0;0.0;1710.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1000000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Arroio do Meio;29/04/2022;RS-F-4301008-15110-20220429;15110 - Doencas infecciosas virais;Reconhecido;18783;0.0;0.0;577.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;39014.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Maria;02/05/2022;RS-F-4316907-12300-20220428;12300 - Alagamentos;Registro;261027;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Lavras do Sul;04/05/2022;RS-F-4311502-13214-20220427;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7669;0.0;2.0;0.0;0.0;20.0;0.0;108.0;20.0;2.0;160000.0;1.0;0.0;20000.0;2.0;0.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;200000.0;DE 0% A 5%;;DE 0% A 5%;DE 0% A 5%;;0.0;6000.0;0.0;20000.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Maria;29/04/2022;RS-F-4316907-13215-20220427;13215 - Tempestade Local/Convectiva - Vendaval;Registro;261027;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Pejucara;28/04/2022;RS-F-4314308-13215-20220426;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3973;0.0;0.0;0.0;0.0;0.0;0.0;26.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77750.0;0.0;0.0;0.0;12177.69;0;0;0;0;0;0;0;0;0;0;0
RS;Julio de Castilhos;27/04/2022;RS-F-4311205-13215-20220426;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;19579;0.0;0.0;0.0;0.0;0.0;0.0;120.0;29.0;1.0;85565.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7390000.0;27000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Jari;12/05/2022;RS-F-4311130-13215-20220425;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3575;0.0;0.0;0.0;0.0;0.0;0.0;32.0;8.0;0.0;8800.0;0.0;0.0;0.0;1.0;0.0;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;0.0;28800.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Putinga;09/05/2022;RS-F-4315206-13213-20220425;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;4147;0.0;0.0;0.0;0.0;0.0;0.0;150.0;50.0;0.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1822361.52;601780.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Cachoeira do Sul;25/05/2022;RS-F-4303004-13214-20220425;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;83827;0.0;0.0;0.0;0.0;22.0;0.0;16.0;6.0;0.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Quarai;28/04/2022;RS-F-4315305-12100-20220425;12100 - Inundacoes;Reconhecido;23021;0.0;0.0;0.0;100.0;808.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;2170000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2170000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Cecilia do Sul;20/04/2022;RS-F-4316733-14110-20220418;14110 - Estiagem;Reconhecido;1655;0.0;0.0;0.0;0.0;0.0;0.0;1175.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;299823.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66257520.0;15305580.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Nova Araca;14/04/2022;RS-F-4312807-14110-20220413;14110 - Estiagem;Reconhecido;4003;0.0;0.0;0.0;0.0;0.0;0.0;840.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;110000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13559400.0;10025935.4;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Paim Filho;01/04/2022;RS-F-4313607-13215-20220324;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;4243;0.0;2.0;0.0;0.0;0.0;0.0;4241.0;128.0;2.0;165433.0;0.0;0.0;0.0;1.0;0.0;2600.0;3.0;0.0;8825.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;42000.0;0.0;207382.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Tres Coroas;25/03/2022;RS-F-4321709-12200-20220324;12200 - Enxurradas;Registro;23855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Cruzaltense;25/03/2022;RS-F-4306130-13215-20220324;13215 - Tempestade Local/Convectiva - Vendaval;Registro;2141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Engenho Velho;28/03/2022;RS-F-4306924-13215-20220317;13215 - Tempestade Local/Convectiva - Vendaval;Registro;1530;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Fagundes Varela;16/03/2022;RS-F-4307864-14110-20220316;14110 - Estiagem;Reconhecido;2579;0.0;0.0;0.0;0.0;0.0;0.0;1375.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;4646.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16345512.73;3870300.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Cachoeira do Sul;08/03/2022;RS-F-4303004-13215-20220307;13215 - Tempestade Local/Convectiva - Vendaval;Registro;83827;0.0;0.0;0.0;0.0;4.0;0.0;58.0;17.0;0.0;34000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Lagoa Vermelha;18/03/2022;RS-F-4311304-12300-20220303;12300 - Alagamentos;Registro;27529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Nova Prata;03/03/2022;RS-F-4313300-14110-20220303;14110 - Estiagem;Reconhecido;22830;0.0;0.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24474865.0;10440000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Tres Passos;04/03/2022;RS-F-4321907-14110-20220303;14110 - Estiagem;Reconhecido;23973;0.0;0.0;0.0;0.0;0.0;0.0;4911.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;857066.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90907500.0;84145069.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Vitoria do Palmar;05/03/2022;RS-F-4317301-14110-20220302;14110 - Estiagem;Reconhecido;31002;0.0;0.0;0.0;0.0;0.0;0.0;4112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;DE 0% A 5%;;0.0;17960.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;182680800.0;9005000.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Igrejinha;09/03/2022;RS-F-4310108-14110-20220302;14110 - Estiagem;Reconhecido;31663;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;DE 0% A 5%;;0.0;17280.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1183688.0;496350.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Campinas do Sul;03/03/2022;RS-F-4303806-13215-20220228;13215 - Tempestade Local/Convectiva - Vendaval;Registro;5509;0.0;0.0;0.0;0.0;0.0;0.0;900.0;300.0;0.0;235094.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5000.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;632542.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Igrejinha;07/03/2022;RS-F-4310108-13215-20220227;13215 - Tempestade Local/Convectiva - Vendaval;Registro;31663;0.0;0.0;0.0;0.0;0.0;0.0;24.0;6.0;0.0;5250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Santa Maria;01/03/2022;RS-F-4316907-13215-20220227;13215 - Tempestade Local/Convectiva - Vendaval;Registro;261027;0.0;4.0;0.0;0.0;0.0;0.0;700.0;0.0;0.0;56378.0;0.0;0.0;0.0;0.0;0.0;3720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Bom Principio;02/03/2022;RS-F-4302352-14110-20220225;14110 - Estiagem;Reconhecido;11792;0.0;0.0;0.0;0.0;0.0;0.0;2591.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;DE 10% A 20%;;0.0;15859.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6021940.0;7052510.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Dilermando de Aguiar;24/02/2022;RS-F-4306379-14110-20220224;14110 - Estiagem;Registro;3064;0.0;0.0;0.0;0.0;0.0;0.0;3064.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;47455.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181356000.0;184881800.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Alto Feliz;23/02/2022;RS-F-4300570-14110-20220223;14110 - Estiagem;Reconhecido;2908;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;16200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Morro Reuter;22/02/2022;RS-F-4312476-14110-20220222;14110 - Estiagem;Reconhecido;5680;0.0;0.0;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;27770.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8750000.0;3893500.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Porto Vera Cruz;23/02/2022;RS-F-4315073-13215-20220221;13215 - Tempestade Local/Convectiva - Vendaval;Registro;1852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Vale Real;22/02/2022;RS-F-4322541-14110-20220218;14110 - Estiagem;Reconhecido;5121;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;DE 0% A 5%;;0.0;150180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;329520.0;191380.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Garibaldi;18/02/2022;RS-F-4308607-14110-20220217;14110 - Estiagem;Registro;30692;0.0;0.0;0.0;0.0;0.0;0.0;32233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Picada Cafe;18/02/2022;RS-F-4314423-14110-20220217;14110 - Estiagem;Reconhecido;5182;0.0;0.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;112119.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;862893.0;590949.5;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Sao Pedro da Serra;17/02/2022;RS-F-4319356-14110-20220217;14110 - Estiagem;Reconhecido;3317;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;DE 10% A 20%;;0.0;27254.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1121040.0;2878304.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Forquetinha;17/02/2022;RS-F-4308433-14110-20220217;14110 - Estiagem;Reconhecido;2473;0.0;0.0;0.0;0.0;0.0;0.0;263.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;45241.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4396632.0;11992653.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Trindade do Sul;18/02/2022;RS-F-4321956-14110-20220216;14110 - Estiagem;Reconhecido;5787;0.0;0.0;0.0;0.0;0.0;0.0;2800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;150586.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95650150.36;4403981.25;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Arroio do Padre;17/02/2022;RS-F-4301073-14110-20220215;14110 - Estiagem;Reconhecido;2730;0.0;0.0;0.0;0.0;0.0;0.0;2730.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;MAIS DE 20%;;0.0;102000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9551080.0;103896.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
RS;Salvador do Sul;25/02/2022;RS-F-4316501-14110-20220215;14110 - Estiagem;Registro;6747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0
